1.901254,-0.618005,0.929615,0.684098,0.047195,0.166602,0.017187,-0.161971,-0.012517,-0.102420,-0.132366,0.026377
0.866228,-0.584660,0.338918,0.047867,0.268308,0.210059,0.240037,0.075871,0.029996,0.080235,0.003310,-0.008222
1.678295,-1.986999,0.375953,0.482178,0.432517,0.489922,0.096765,-0.153387,-0.231171,-0.066725,0.190808,0.017038
1.101608,-1.825963,0.500960,0.890160,0.414614,0.355324,0.087309,-0.136544,0.049965,0.171755,0.113437,0.010274
2.404916,-1.041484,0.519579,0.162725,-0.123579,-0.307016,-0.416403,-0.151105,-0.125620,-0.080086,0.097903,0.009519
1.757512,-0.901915,-0.176432,0.559378,0.175388,0.589932,0.515349,-0.048372,-0.271311,0.109287,0.203129,0.010490
2.067867,-0.676127,0.822568,0.901248,0.028279,0.025213,0.203671,-0.136883,-0.196806,-0.008855,-0.039462,-0.115003
0.932950,-1.804293,0.246662,1.133972,0.406073,0.216958,0.231596,-0.158722,-0.051838,0.254467,0.187602,-0.071970
